Name,City,Rating,Latitude,Longitude
Nadira Homestay & Premium Village,Belu,4.6,-9.1007376,124.8811941
Hotel Matahari,Belu Regency,3.9,-9.1053113,124.8870312
Hotel Setia,Belu Regency,4.5,-9.0954787,124.8961876
Timor Hotel,Belu Regency,5.0,-9.10214,124.8800274
Edhotel Kusuma Atambua RedPartner,Belu Regency,4.5,-9.1200259,124.9281861
Nusantara II Hotel,Belu,3.6,-9.1060174,124.8863484
Liurai Hotel,Belu,3.5,-9.1032306,124.8975164
Permata Hotel,Belu,3.8,-9.1051346,124.8790215
Hotel Intan,Belu,3.8,-9.1057298,124.8970014
Hotel Klaben,Belu,3.5,-9.1077772,124.8988214
Hotel Merdeka,Belu,3.8,-9.1057343,124.8970031
Penginapan Alam Subur,Belu Regency,4.2,-9.1104375,124.8918289
Livero Hotel Kefamenanu,Timor Tengah Utara,3.9,-9.4669983,124.480926
De'Boutique Style Hotel,Malang,4.5,-7.9628241,112.6316235
Grand Royal Hotel,Timor Tengah Utara,4.0,-9.4513847,124.4775463
Hotel Sesawi,Belu Regency,4.0,-9.5657827,124.9055827
De'Lobby - Suite Hotel,Batu,4.5,-7.879513999999999,112.5339888
Best Hotel Malang,Malang,4.3,-7.826810399999999,112.7275526
Sans Hotel Fif Fa Premiere Malang by RedDoorz,Malang,3.7,-7.9582704,112.6111671
"AL FATTAH Boutique Hotel, Cafe & Meeting Room",Bener Meriah Regency,4.4,4.7178927,96.8698829
RedDoorz Syariah near Rembele Airport Bener Meriah,Bener Meriah,4.4,4.7023681,96.8502921
Parkside Gayo Petro Hotel - Takengon,Central Aceh Regency,4.5,4.631628099999999,96.8539979
RedDoorz Syariah @ Bandar Bener Meriah,Bener Meriah Regency,3.2,4.754622599999999,96.9099097
Mahperilungi Homestay,Bener Meriah Regency,4.4,4.7208242,96.8595085
Grand Bayu Hill Hotel,Central Aceh Regency,4.3,4.6420246,96.8393552
Depik Inn Guesthouse,Central Aceh Regency,4.8,4.6358125,96.8600625
TEMASMI Syariah Pante Raya (Inn),Bener Meriah,3.9,4.7249489,96.811514
Portola Grand Renggali Hotel Takengon,Aceh Tengah,4.2,4.6121859,96.8641628
Hotel Linge Land,Central Aceh Regency,3.8,4.622033099999999,96.8385722
Umah Bango Bungalow,Aceh Tengah,4.9,4.6255226,96.8557748
Hotel Belangi Syariah,Aceh Tengah,4.7,4.6300304,96.8344354
Hotel Triarga Takengon,Aceh Tengah,5.0,4.6238281,96.8496881
Petro Inn Takengon,Central Aceh Regency,4.2,4.6318419,96.8535458
Biehomestay,Aceh Tengah,4.6,4.6370833,96.8612183
Arani Guest House,Aceh Tengah,4.5,4.637842399999999,96.8487606
Hotel Bayu Hill,Aceh Tengah,3.9,4.6232586,96.8467951
Losmen Parasaning,Bener Meriah,3.0,4.7222965,96.8734397
RedDoorz Syariah near Danau Lut Tawar Takengon 2,Aceh Tengah,4.8,4.6257557,96.8501163
Hotel Qory Syari'ah,Aceh Tengah,4.7,4.645519999999999,96.8344756
Twin Hotel Bengkalis,Bengkalis,4.0,1.4714159,102.1116289
Surya Hotel Duri,Bengkalis Regency,4.1,1.306326,101.1787238
Hotel Panorama Bengkalis,Bengkalis,4.0,1.4700067,102.1102028
Hotel Berlian,Bengkalis,4.3,1.4682144,102.1068462
Hotel Grand Zuri Duri,Bengkalis,4.8,1.2736907,101.183855
OYO 2455 Hotel Surya Bengkalis,Bengkalis,3.9,1.4659348,102.1240028
Pantai Marina Hotel,Bengkalis,3.6,1.4669903,102.1073031
Hotel Amadeo Duri,Bengkalis,4.2,1.2856693,101.1780212
Hotel Horison,Bengkalis,3.6,1.4692773,102.1084378
Hotel Mahendra,Bengkalis,4.0,1.465965,102.1133154
Hotel Susuka,Bengkalis,4.2,1.2816429,101.1946109
Amir Syariah Hotel,Bengkalis Regency,4.1,1.3701508,102.1506916
Wisma Kito,Bengkalis,4.0,1.4743619,102.1089925
KOST RISZA,Bengkalis,3.9,1.4583392,102.1534467
Kos Bengkalis,Bengkalis,4.7,1.4801505,102.1284325
OYO 2109 Hotel Chitra,Bengkalis Regency,4.0,1.2942908,101.1802441
Wisma Wisata,Bengkalis,4.0,1.3461623,102.1570279
Duri Executive Hotel,Bengkalis,3.6,1.2857868,101.1915991
THE BEST HOTEL,Dumai,4.1,1.6660056,101.4422007
Wisma Rizky,Bengkalis,3.8,1.4823302,102.1043267
Hotel Lala Golden Bengkayang,Bengkayang,4.1,0.8163482999999999,109.4886275
Hotel Reppo Bengkayang,Bengkayang Regency,3.8,0.8163277999999999,109.4900077
Kahyangan Resort,Bengkayang,4.3,0.8357249,108.8701791
Hotel Ridho,Bengkayang Regency,3.7,0.8202670999999999,109.4837663
PENGINAPAN ALMAZ BENGKAYANG,Bengkayang,4.3,0.8298514,109.4847617
Hotel Lintas Batas,Bengkayang Regency,3.8,0.8192332999999999,109.4815068
Penginapan Family Inn,Bengkayang,3.9,0.8181963999999999,109.4833796
Hotel & Villa Gunung Jempol,Singkawang City,4.3,0.8836727,109.0351301
Hotel Kalbar,Singkawang,4.0,0.9080574,108.987818
Hotel Singkawang,Singkawang,3.7,0.9097053,108.9882498
Hotel mahkota,Singkawang,0.0,0.9051841,108.9876175
Penginapan Hanna,Bengkayang,4.1,1.1300232,109.6936694
Penginapan Jawa,Bengkayang Regency,4.0,1.1185873,109.6922939
OYO 3379 Hotel Khatulistiwa,Singkawang,3.3,0.8997902,108.9814816
GRAND HOTEL PEMANGKAT,Sambas,3.8,1.1773075,108.974583
Hotel Simpang,Singkawang,3.7,0.9073007,108.9869242
Homestay DeWi CiKa,Bengkayang Regency,5.0,0.8286234,109.4338246
Hotel Restu,Singkawang,3.7,0.9059434,108.9878777
Hotel Century,Singkawang,3.7,0.9000981,108.981243
Hotel Borneo Semitau,Kapuas Hulu Regency,2.8,0.5461146,111.9578981
Mercure Bengkulu,Bengkulu,4.7,-3.8011277,102.2747435
Hotel Santika Bengkulu,Bengkulu,4.4,-3.7978881,102.2729952
Grage Hotel Bengkulu,Bengkulu,4.3,-3.803625099999999,102.2598741
Sinar Sport Hotel,Bengkulu,4.7,-3.796532699999999,102.2650137
Cordela Inn Bengkulu,Bengkulu,4.3,-3.7921672,102.2584965
Amaris Hotel Bengkulu,Bengkulu,4.1,-3.8092849,102.2676492
Xtra Hotel Bengkulu,Bengkulu,4.1,-3.8082889,102.2834753
Splash Hotel Bengkulu,Bengkulu,4.1,-3.792276,102.2610819
Oma Casa Hotel,Bengkulu,3.9,-3.8162409,102.2910812
The Madeline Hotel,Bengkulu,4.2,-3.8374531,102.3051456
Hotel Tanjung Karang,Bengkulu,4.2,-3.8104746,102.2849295
Hotel Jodipati,Bengkulu City,4.0,-3.812399,102.2871087
DJO FLOW INN HOTEL,Bengkulu,4.0,-3.7593267,102.2771253
Hotel Nala Sea Side,Bengkulu,4.0,-3.821848199999999,102.2756217
Sans Hotel Havila Bengkulu,Bengkulu,4.6,-3.8345723,102.2993361
O.R 44 HOTEL,Bengkulu,4.2,-3.841378799999999,102.3159334
HOTEL VICTORIA INN,Bengkulu,4.7,-3.810342899999999,102.27371
Qieran Hotel Syariah,Bengkulu City,4.3,-3.8396881,102.3146232
Raffles City Hotel,Bengkulu,4.1,-3.8148242,102.2705836
ARYA HOTEL,Bengkulu,4.1,-3.7915952,102.2579416
The Cafa Hotel,South Bengkulu Regency,4.7,-4.4598954,102.9215411
Mega Hotel,Bengkulu Selatan,4.2,-4.463854299999999,102.9110407
Hotel Grand Seven One Kota,South Bengkulu Regency,4.2,-4.4488923,102.9127314
Hotel Marina 2,Bengkulu Selatan,3.8,-4.4654224,102.913275
Hotel Grand Seven One,Bengkulu Selatan,4.0,-4.4614527,102.9183451
HOTEL RHONA VIKA 2,Bengkulu Selatan,4.6,-4.464678399999999,102.9109575
Hotel Andea,Bengkulu Selatan,3.9,-4.4641565,102.9049234
Hotel Bunda Nin,Bengkulu Selatan,4.1,-4.4634623,102.902457
Losmen Sabina,South Bengkulu Regency,4.6,-4.466213499999999,102.9129428
OYO 2838 Hotel Ayu,Bengkulu Selatan,3.3,-4.451883899999999,102.9146959
Losmen Bahagia,Bengkulu Selatan,4.3,-4.4640897,102.9052258
Hotel Omiko Manna,Bengkulu Selatan,3.8,-4.4643343,102.9062803
Hotel Rhona Vika,South Bengkulu Regency,3.8,-4.4624259,102.9029485
Pebi Hotel,Bengkulu Selatan,3.9,-4.4643823,102.9080563
Mercure Bengkulu,Bengkulu,4.7,-3.8011277,102.2747435
Hotel Bahagia,Bengkulu Selatan,3.7,-4.4645907,102.9100415
Omnea Hotel - Syariah,Bengkulu,4.2,-3.8397238,102.314889
Mulia Hotel Kaur,Kaur Regency,4.6,-4.795467599999999,103.3604274
Hotel FA Kaur,Kaur Regency,4.2,-4.793957499999999,103.3469644
Grage Hotel Bengkulu,Bengkulu,4.3,-3.803625099999999,102.2598741
Hotel Santika Bengkulu,Bengkulu,4.4,-3.7978881,102.2729952
Cordela Inn Bengkulu,Bengkulu,4.3,-3.7921672,102.2584965
RedDoorz @ Puncak Tahura Hotel Bengkulu Tengah,Bengkulu City,4.0,-3.7411126,102.3205663
Sinar Sport Hotel,Bengkulu,4.7,-3.796532699999999,102.2650137
Omnea Hotel - Syariah,Bengkulu,4.2,-3.8397238,102.314889
Grage Hotel Bengkulu,Bengkulu,4.3,-3.803625099999999,102.2598741
Splash Hotel Bengkulu,Bengkulu,4.1,-3.792276,102.2610819
Hotel Tanjung Karang,Bengkulu,4.2,-3.8104746,102.2849295
Amaris Hotel Bengkulu,Bengkulu,4.1,-3.8092849,102.2676492
Qieran Hotel Syariah,Bengkulu City,4.3,-3.8396881,102.3146232
Dena Hotel,Bengkulu,4.2,-3.8001486,102.2651071
Hotel Balai sindu,Bengkulu Tengah,4.2,-3.778037,102.3453971
Hotel Dianti Bengkulu,Bengkulu City,3.5,-3.7426378,102.2539194
Reddoorz Syariah @ Hotel Grand Mentari,Bengkulu,4.3,-3.7880076,102.2676593
HOTEL PABELAN,Bengkulu,4.8,-3.7712121,102.2792868
Innes Hotel Bengkulu,Bengkulu City,4.6,-3.7941898,102.2581653
RedDoorz Plus @ Jalan Pangeran Natadirja Bengkulu,Bengkulu,3.8,-3.8197255,102.2959614
RedDoorz Syariah @ Hotel Ham Tian Bengkulu,Bengkulu,3.9,-3.8427592,102.3183718
Hotel pattaya,Bengkulu,4.3,-3.8179012,102.2725231
The Bidadari Hotel,Bengkulu,4.5,-3.820998,102.2748451
Kusuma Hotel,North Bengkulu Regency,4.2,-3.2474912,101.6473921
Sinar Sport Hotel,Bengkulu,4.7,-3.796532699999999,102.2650137
Fadilla Hotel Syariah,Bengkulu Utara,4.4,-3.3749385,101.8378148
Losmen Lestari,Bengkulu Utara,4.0,-3.3649249,101.8367235
RedDoorz Syariah @ Wisma Soponyono,North Bengkulu Regency,4.0,-3.2482263,101.6501315
Bundaran Hotel,Bengkulu Utara,3.9,-3.4377787,102.197604
Hotel Rafflesia Argamakmur,Bengkulu Utara,3.6,-3.4338581,102.175623
Hotel Kurnia,Bengkulu Utara,3.9,-3.4340544,102.1868406
Omnea Hotel - Syariah,Bengkulu,4.2,-3.8397238,102.314889
SPOT ON 2825 Hotel Mutiara,Bengkulu Utara,4.3,-3.4339761,102.1920002
Hotel Dion,North Bengkulu Regency,4.1,-3.433486,102.192306
Hotel Tanjung Karang,Bengkulu,4.2,-3.8104746,102.2849295
Amaris Hotel Bengkulu,Bengkulu,4.1,-3.8092849,102.2676492
Losmen Amiah,North Bengkulu Regency,4.5,-3.4385235,102.1957737
Homestay Syifa Pelangi Enggano,North Bengkulu Regency,4.6,-5.3285048,102.2434631
Shalsa Green Hotel,North Bengkulu Regency,3.2,-3.4338983,102.2553602
Reddoorz Syariah @ Hotel Grand Mentari,Bengkulu,4.3,-3.7880076,102.2676593
O.R 44 HOTEL,Bengkulu,4.2,-3.841378799999999,102.3159334
Qieran Hotel Syariah,Bengkulu City,4.3,-3.8396881,102.3146232
LOSMEN RAFLESIA,Bengkulu Utara,3.3,-3.4334945,102.1905298
Hotel Bumi Segah,Berau,4.4,2.1528557,117.4882499
GRAND PARAMA HOTEL - BERAU,Berau,4.2,2.151872,117.4932136
Hotel Palmy Exclusive,Berau,4.5,2.1540617,117.4999281
Arasatu Villas & Sanctuary,Berau Regency,4.8,2.2894595,118.5617889
Hotel Palmy,Berau,4.3,2.1575618,117.4956374
Neotel Hotel Berau City Centre,Berau,3.9,2.1538247,117.4994083
Sans Hotel Berau Square,Berau,4.8,2.148229,117.4751496
Hotel Derawan Indah,Berau,4.0,2.1582432,117.4974044
SM Tower Hotel & Convention Center,Berau,4.1,2.1438904,117.4978794
Hotel Berau Plaza,Berau,3.8,2.1568588,117.4969725
Derawan Fisherises Cottage,Berau Regency,4.7,2.2824742,118.2417741
Ohana Guest House,Berau,4.6,2.157909,117.4971083
EXCLUSIVE HOTEL,Berau,4.1,2.1511645,117.4997918
Sienna Resort Maratua,Berau Regency,4.9,2.2573711,118.6017781
REG Guesthouse & Laundry,Berau,4.7,2.1657789,117.4618211
GWIANA HOTEL,Berau,4.0,2.1667131,117.4607368
Melati Hotel,Berau,4.3,2.1507163,117.5008182
Mitra Hotel,Berau,4.1,2.1595596,117.4973972
Homestay Mitra Klasik,Berau,3.6,2.1361895,117.4921196
Hotel Herlina Tj.Redeb,Berau,3.9,2.1547448,117.4945935
Asana Biak Papua,Biak Numfor Regency,4.2,-1.1918619,136.1049095
Swiss-Belhotel Cendrawasih Biak,Biak Numfor,4.8,-1.1801431,136.0821927
Agung Hotel,Biak Numfor Regency,4.2,-1.1883238,136.0947758
Nirmala Biak Beach Hotel,Biak Numfor,4.2,-1.173556,136.0525649
Hotel Mapia,Biak Numfor,3.7,-1.1848375,136.0856602
HOMESTAY KARAWATU INN,Biak Numfor,4.6,-1.1811125,136.0785985
Arumbai Hotel,Biak Numfor,3.6,-1.1830511,136.0817077
Intsia Beach Hotel,Biak Numfor,4.0,-1.1862109,136.0837677
Hotel Basana Inn,Biak Numfor,3.7,-1.1811297,136.0825355
Hotel Manna,Biak Numfor,3.9,-1.1808065,136.0821498
Hotel Of Hasel,Biak Numfor,3.5,-1.180235,136.0901681
Hotel Marasi,Biak Numfor,3.6,-1.192595,136.1076812
Padaido Hotel,Biak Numfor Regency,4.3,-1.1864133,136.0840154
Hotel Dahlia,Biak Numfor Regency,4.0,-1.1834505,136.0833989
Hotel Maureen,Kepulauan Yapen,4.0,-1.8731433,136.2401965
Nirmala Hotel,Biak Numfor,3.8,-1.1831936,136.083578
Srafa Inn,Biak Numfor,3.6,-1.1596473,136.0834684
Hotel Sinar Kayu,Biak Numfor,3.2,-1.1763835,136.0758819
Hotel Solo,Biak Numfor Regency,3.2,-1.185054,136.0820139
Bosnik Guesthouse,Biak Numfor Regency,3.7,-1.1706401,136.2334574
Hotel Marina Inn,Bima Regency,4.5,-8.4698795,118.7219812
ISTANA HOMESTAY,Bima,4.6,-8.4542994,118.7281916
Lambitu Hotel,Bima,3.7,-8.4534553,118.7255353
Hotel Marina,Bima,4.0,-8.4522493,118.7243278
Kalaki Beach HOTEL,Bima,3.7,-8.5213821,118.6788457
Rayhaan Home Stay,Bima,4.3,-8.450904,118.7262306
Hotel Lila Graha,Bima,3.6,-8.4535992,118.7250935
KOS BINTANG KOTA BIMA,Bima Regency,4.8,-8.4568321,118.7476981
Mutmainah Hotel and Souvenir Shop,Bima,4.2,-8.465233699999999,118.764319
King's Garden,Bima,4.2,-8.4452144,118.7305003
Hotel Parewa,Bima,3.9,-8.4567556,118.7335083
Tambora Homestay Bima,Bima Regency,3.7,-8.461833,118.7603449
Hotel La Ode,Bima,4.0,-8.4749534,118.7649124
Camelia Hotel,Bima,3.5,-8.4571955,118.7441085
King's Village,Bima,4.3,-8.445314699999999,118.7327298
Bima Guest House,Malang,4.3,-7.9751787,112.6654816
Hotel Permata Syariah,Bima,3.6,-8.4543324,118.7253705
Hotel La Ila/Sekretariat DPC Partai perindo Kota Bima,Bima,3.5,-8.458080299999999,118.7355939
Hotel Dewi Sari,Bima Regency,3.5,-8.4582759,118.725534
STAM Guest House,Bima Regency,3.6,-8.4543295,118.7366147
RedDoorz @ Binjai,Deli Serdang,4.3,3.599442899999999,98.5549968
Graha Kardopa,Binjai,3.7,3.6019129,98.4825291
Hotel GranDhika Setiabudi Medan,Medan,4.4,3.5673291,98.6428442
Grand Impression Hotel,Medan,4.2,3.5721029,98.6428926
OYO 1883 Mulia Tiza,Binjai,3.5,3.6066533,98.5268824
Saka Hotel Medan,Medan,4.1,3.5885328,98.6267236
Hotel Garuda,Binjai,3.8,3.606767499999999,98.5247361
RedDoorz Syariah @ Binjai Timur,Binjai,0.0,3.6072541,98.5294785
Waroeng Transit & Depary Homestay,Binjai,4.3,3.5987471,98.4901452
New Era Family Home Stay,Binjai,4.4,3.610804899999999,98.4968295
Home Stay Kembar Syariah,Binjai,4.2,3.6062323,98.5291261
Griya Hotel,Medan,3.9,3.6071696,98.645492
Depari Hotel,Medan,4.4,3.5847966,98.6301932
Raz Hotel And Convention,Medan,3.9,3.5679823,98.6433793
CordelaInn Millennium Medan,Medan,4.6,3.6004539,98.6441819
Hotel Anita,Deli Serdang,4.0,3.601523,98.5424508
Puri Yuma Hotel,Binjai,3.6,3.607612799999999,98.5270033
Hotel Lestari,Binjai,3.6,3.6066608,98.5255037
Hotel Cardova,Binjai,3.9,3.6019689,98.4827117
RedDoorz Premium @ Setiabudi Medan,Medan,4.0,3.5498395,98.6296926
Angsana Bintan,Bintan Regency,4.4,1.1857252,104.3421936
Grand Lagoi Hotel Bintan,Bintan Regency,4.4,1.1760459,104.3724529
Cassia Bintan,Bintan Regency,4.6,1.1848733,104.3428853
Nirwana Resort Hotel,Bintan,4.3,1.1782128,104.320313
ANMON - Desert Themed Glamping Resort,Bintan Regency,4.6,1.1607543,104.3311366
Banyan Tree Bintan,Bintan Regency,4.6,1.1885105,104.3414895
The Sanchaya,Bintan Regency,4.7,1.1774712,104.3682289
Hotel Indigo Bintan and Holiday Inn Resort Bintan,Bintan Regency,4.5,1.17659,104.3658689
Mayang Sari Beach Resort,Bintan Regency,4.4,1.1790323,104.3134703
Bintan Beach Resort - Tanjung Pinang Hotel,Tanjung Pinang,4.2,0.900801,104.451059
Bintan Pearl Beach Resort,Bintan Regency,4.4,1.0618309,104.6517385
Bintan Agro Beach Resort,Bintan Regency,4.2,1.0319406,104.6565856
Alltrue Hotel Tanjungpinang,Tanjung Pinang,4.9,0.9266297999999998,104.4524446
LooLa Adventure Resort,Bintan Regency,4.5,0.9421204,104.6591111
ASTON Tanjung Pinang Hotel and Conference Center,Tanjung Pinang,4.3,0.9152637999999998,104.5187641
de Bintan Villa,Bintan,4.3,1.0715377,104.4293039
Four Points by Sheraton,Bintan Regency,4.8,1.1774457,104.3703645
"Natra Bintan, a Tribute Portfolio Resort",Bintan Regency,4.6,1.1603388,104.3336704
Nite & Day Hotel Laguna Bintan - Tanjungpinang,Tanjung Pinang,4.4,0.9288236,104.4420082
Club Med Bintan - Indonesia,Bintan Regency,4.6,1.1993886,104.4066623
Luxury Hotel Bireuen,Bireuen,4.4,5.2034577,96.6930863
Hotel Meuligoe,Bireuen,3.7,5.207812,96.7324175
OYO 2155 Gm Inn Syari'ah,Bireuen Regency,4.3,5.197402299999999,96.7039544
Hotel Graha Buana,Bireuen,3.9,5.2062002,96.7031991
Hotel Fajar,Bireuen,3.8,5.1999398,96.7040013
GRAND HOTEL BLANG RAYA,Bireuen Regency,4.1,5.2025825,96.6909048
HOTEL MATANG RAYA,Bireuen Regency,3.9,5.197447899999999,96.7829437
Depik Inn Guesthouse,Central Aceh Regency,4.8,4.6358125,96.8600625
Winton Hotel Lhokseumawe,Lhokseumawe City,4.1,5.1775914,97.1500726
Hotel Bayu Hill,Aceh Tengah,3.9,4.6232586,96.8467951
Lido Graha Hotel,Lhokseumawe,3.6,5.1687758,97.1333736
Hotel Grand Sydney,Lhokseumawe City,4.3,5.174146299999999,97.1497512
Twin Kost,Bireuen,4.7,5.2022673,96.6871729
GUEST HOUSE UMUSLIM,Bireuen Regency,4.6,5.1927123,96.789181
Hotel Belangi Syariah,Aceh Tengah,4.7,4.6300304,96.8344354
KOST YAA SYAFI (HOMESTAY),Bireuen Regency,4.1,5.1948678,96.7023422
Al-Safwa Hotel,Lhokseumawe City,4.9,5.2103686,97.0717505
Penginapan Misbahul Jannah(Mj) Biruen,Bireuen Regency,4.4,5.1974974,96.7039929
Hotel Medan,Banda Aceh,4.1,5.5574546,95.3186831
Grand Leuser Hotel,Southwest Aceh Regency,4.0,3.741005,96.8328867
Favehotel Bitung - North Sulawesi,Bitung,4.8,1.4446597,125.1810936
RedDoorz Plus @ Bitung City Center,Bitung,4.4,1.4480852,125.1932653
C-Breez Resort Bitung,Bitung City,4.3,1.4369782,125.1046869
RedDoorz Plus near Pelabuhan Bitung,Bitung,3.9,1.4461122,125.2026544
Hotel Singgasana,Bitung City,4.6,1.4437213,125.1390557
D' Homestay Cafe & Resto,Bitung,4.2,1.4475297,125.1755656
Phoenix Hotel,Bitung,4.0,1.4426748,125.1866217
Plaza Hotel,Bitung,3.8,1.4432744,125.1875644
Hotel Bahari Family,Bitung,4.3,1.4484524,125.199182
Summer Hotel,Bitung,4.0,1.4458177,125.1907208
Botanica Nature Resort,Bitung City,4.4,1.4720158,125.1267471
Lidez Residence Bitung,Bitung,4.4,1.449454,125.190485
Avalon Guest House,Bitung,4.3,1.4362898,125.118626
Solitude Lembeh Resort,Bitung City,4.7,1.4787371,125.2343198
OYO 90924 Tarsius Homestay,Bitung,3.7,1.5701725,125.1578412
NAD Lembeh Resort,Bitung City,4.7,1.4447532,125.2409381
Airy Stadion 2 Saudara Bitung,Bitung City,5.0,1.4368,125.104671
Bastianos Froggies Lembeh Dive Resort,Bitung,4.4,1.4450295,125.2377357
Lembeh Resort - Dive Resort & Spa,Bitung City,4.8,1.4569247,125.2429726
Thalassa Dive Resort Lembeh,Bitung City,4.7,1.4643775,125.2436046
Puri Perdana Hotel & Convention Hall,Blitar,4.2,-8.094570299999999,112.1650817
Hotel Tugu Sri Lestari Blitar,Blitar,4.5,-8.0993719,112.1616592
Patria Garden Hotel,Blitar,4.2,-8.0902522,112.1586636
Sans WM Hotel Blitar,Blitar,4.6,-8.0902051,112.1708847
Nawangwulan Guest House,Blitar,4.7,-8.1004348,112.1623047
Patria Palace Hotel,Blitar,4.2,-8.1005858,112.164259
Patria Family Hotel,Blitar,4.4,-8.0912241,112.1733033
RedDoorz Syariah near Kebon Rojo Park Blitar,Blitar,4.4,-8.0917197,112.179349
Hotel Santika Blitar,Blitar,4.9,-8.0939218,112.172798
Djoglo Djatimalang BLITAR,Blitar,4.6,-8.0649479,112.1910781
Grand Mansion Hotel Blitar,Blitar,4.0,-8.1030489,112.1610357
Patria Plaza Hotel,Blitar,4.2,-8.095606799999999,112.1700489
SUPER OYO 2417 Melati Residence,Blitar,2.9,-8.1027018,112.162265
RedDoorz @ Jalan Tanjung Blitar,Blitar,4.6,-8.1017606,112.1533998
Hotel Permai,Blitar,4.4,-8.106685299999999,112.1800382
GUEST HOUSE Kelud Syariah,Blitar,4.7,-8.0969953,112.1677483
Gita Puri Hotel Blitar,Blitar,3.8,-8.1280164,112.1522502
ROEMAH TANJUNG Heritage House,Blitar,4.5,-8.1022083,112.1540115
Hotel Saptra Mandala,Blitar,3.9,-8.0870821,112.1741577
HOTEL ANGGAR MANIK,Blitar,3.8,-8.0933552,112.1663038
Hotel Kini Jaya Blora,Blora,4.4,-6.970138599999999,111.4051287
Hotel Santoso,Blora,4.3,-6.970896100000001,111.4236435
RedDoorz near Stadion Kridosono Blora,Blora,4.5,-6.9660578,111.4264232
Hotel California Blora,Blora,4.2,-6.9615719,111.4148402
Al Madina Hotel,Blora,4.2,-6.969236599999999,111.4123809
JayaSaktiHotel,Blora,4.2,-6.9748815,111.4114357
RedDoorz near Alun Alun Kota Blora,Blora,4.6,-6.9727678,111.4153464
Hotel Blora Indah,Blora,4.2,-6.9718161,111.4172927
Capital O 90811 Myhome,Blora,4.2,-6.9740952,111.4205483
Hotel Mustika,Blora,3.9,-6.970929,111.4097556
Hotel Kencana,Blora,4.1,-6.970487599999999,111.4208868
Hotel Air Mancur,Blora,3.9,-6.9662375,111.4139397
SAME HOTEL Cepu,Blora,4.3,-7.157361,111.5517223
Hotel Wijaya,Blora,3.9,-6.9694905,111.4224105
Berlian house and kost,Blora,5.0,-6.9620431,111.4247723
Hotel Kurnia,Blora,3.9,-6.970283299999999,111.4195002
K Hotel Blora,Blora,4.1,-6.968407699999999,111.3926367
Hotel Ammi Cepu,Blora,4.4,-7.131869,111.6041642
Penginapan Puri Nabila,Blora,4.3,-6.971252799999999,111.410719
Kyriad Arra Hotel Cepu,Blora,4.1,-7.1577668,111.5682456
Villa Kencana Boalemo,Boalemo Regency,4.6,0.4786597,122.1868666
Hotel Grand Amalia,Boalemo Regency,4.0,0.5210933999999999,122.3446841
HOTEL ALYA,Boalemo,5.0,0.6346933000000001,122.5617049
Hotel Putera Tunggal,Boalemo,3.9,0.5215008999999999,122.3437736
Julista house,Boalemo Regency,4.4,0.5223559999999999,122.346384
Hotel Citra Ayu,Boalemo Regency,3.6,0.5268651999999999,122.3486169
Pulo Cinta Eco Resort,Boalemo Regency,4.6,0.4507409000000001,122.2923103
Penginapan,Pohuwato Regency,5.0,0.479341,122.0768016
Yulia Hotel Managed by HIG,Gorontalo,4.6,0.5341648,123.0603213
Penginapan Arwana Inn,Boalemo Regency,4.2,0.5326744,122.3439048
Hotel Varia,Gorontalo,4.1,0.5403616000000001,123.0544494
Hotel imperial,Gorontalo,4.2,0.5384896,123.0587802
Marina Beach Resort,Pohuwato Regency,4.3,0.4522882,121.957984
Hotel enjelina,Pohuwato,4.7,0.4573976,121.9400665
Hotel Pohuwato Indah,Pohuwato Regency,4.1,0.467481,121.9354937
Sunrise Hotel's and Home Stay,Pohuwato Regency,4.4,0.463166,121.963673
Penginapan Anita,Pohuwato Regency,4.2,0.4552253999999999,121.9476813
Grand Permai,Pohuwato Regency,3.9,0.4665939,121.9562409
The One Hotel Gorontalo RedPartner,Gorontalo,3.2,0.5746667999999999,123.0593639
Hotel Bidadari,North Gorontalo Regency,2.9,0.8052452000000001,122.8854378
"Swiss-Belinn Bogor, West Java",Bogor,4.9,-6.610509899999999,106.8142747
Amaris Hotel Pakuan - Bogor,Bogor,4.3,-6.608058,106.810165
Hotel Grand Savero,Bogor,4.4,-6.596666600000001,106.8046782
Grand Pangrango Hotel,Bogor,4.3,-6.5930468,106.8041402
Swiss-Belhotel Bogor,Bogor,4.5,-6.588689599999999,106.8042168
Savero Style Hotel Bogor,Bogor,4.5,-6.5936547,106.8042498
Bigland Hotel International & Convention Hall,Bogor,4.5,-6.5979756,106.8087439
Onih Hotel Bogor,Bogor,4.4,-6.6018776,106.7943527
